horse_name,frame,horse_number,carried_weight,weight_penalty,early_speed,stamina,acceleration,front_runner,stalker,closer,mud_aptitude,mud_source,base_ability_score,race_strength_score,race_strength_adjusted_score,elo_rating,normalized_elo_score,relative_agari_score,course_fit_score,jockey,jockey_score,track_bias_fit_score,pace_fit_score,consistency,running_style,primary_running_style,base_style_profile,base_逃げ,base_先行,base_差し,base_追込,front_runner_score,stalker_score,closer_score,deep_closer_score,versatile_score,weighted_avg_first_ratio,weighted_avg_mid_ratio,weighted_avg_last_corner_ratio,avg_first_ratio,avg_mid_ratio,avg_last_corner_ratio,weighted_avg_late_gain,weighted_avg_position_ratio,position_variance,style_sample_size,debug_passing_orders,debug_field_sizes,debug_first_ratios,debug_mid_ratios,debug_last_corner_ratios,field_size_warnings,avg_opponent_strength_score,avg_race_score,popularity_score,race_level_score,finish_score,margin_score,time_score,last3f_score,horse_ability_score,race_power,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,actual_running_style,actual_running_style_fixed,adjusted_style_profile,adjusted_逃げ,adjusted_先行,adjusted_差し,adjusted_追込
マカナ,1,1,50.0,-4.0,69.86,73.71,0.0,2.96,9.65,57.35,76.61,race_history,56.61,57.19,56.61,1500.0,50.0,75.0,61.35,松岡,50.0,55.0,50.0,27.85,差し,差し,"{'逃げ': 0.02964731528819453, '先行': 0.09645193798528005, '差し': 0.5734822852510796, '追込': 0.30041846147544576}",0.03,0.096,0.573,0.3,2.96,9.65,57.35,30.04,34.65,0.598,0.614,0.561,0.598,0.614,0.561,4.11,0.591,0.0217,10,"['8-10-10-12', '10-12-8', '7-7', '5-6-11-13', '7-4-2-1', '11-9-6-6', '8-8-8-6', '14-14-9-4', '8-7-8-8', '10-8-7-5']","[16, 13, 9, 14, 13, 16, 18, 18, 18, 18]","[0.5, 0.7692, 0.7778, 0.3571, 0.5385, 0.6875, 0.4444, 0.7778, 0.4444, 0.5556]","[0.625, 0.9231, 0.7778, 0.4286, 0.3077, 0.5625, 0.4444, 0.7778, 0.3889, 0.4444]","[0.625, 0.6154, 0.7778, 0.7857, 0.1538, 0.375, 0.4444, 0.5, 0.4444, 0.3889]",[],52.05,64.68,78.14,51.53,71.82,84.49,72.6,55.75,54.71,57.2,0.403,0.359,0.6,0.724,100.0,72.44,59.27,48.418,33.1,0.0,60.0,40.31,52.36,80.8,67.37,54.93,65.0,差し,差し,"{'逃げ': 0.029602436195833876, '先行': 0.09630593233886224, '差し': 0.573607550067049, '追込': 0.30048408139825483}",0.029602436195833876,0.09630593233886224,0.573607550067049,0.30048408139825483
ウイントワイライト,1,2,53.0,-4.0,65.02,57.11,0.0,5.19,3.34,46.37,66.88,race_history,66.91,66.97,66.91,1500.0,50.0,75.0,52.57,横山典,50.0,55.0,50.0,19.09,自在,自在,"{'逃げ': 0.051923076923076926, '先行': 0.03335217576827061, '差し': 0.46373857461018286, '追込': 0.4509861726984696}",0.052,0.033,0.464,0.451,5.19,3.34,46.37,45.1,100.0,0.807,0.815,0.815,0.807,0.815,0.815,5.13,0.812,0.0701,8,"['18-18', '15-15', '9-10', '14-14', '12-12', '15-16', '4-3', '1-1']","[18, 18, 15, 14, 12, 16, 9, 16]","[1.0, 0.8333, 0.6, 1.0, 1.0, 0.9375, 0.4444, 0.0625]","[1.0, 0.8333, 0.6667, 1.0, 1.0, 1.0, 0.3333, 0.0625]","[1.0, 0.8333, 0.6667, 1.0, 1.0, 1.0, 0.3333, 0.0625]",[],62.6,63.02,82.0,73.49,49.4,69.11,83.47,63.31,62.05,62.29,0.118,0.104,0.726,0.83,100.0,83.0,64.79,44.625,32.5,0.0,72.58,11.75,43.08,84.78,73.61,48.13,65.0,差し,差し,"{'逃げ': 0.051840811616226494, '先行': 0.03329933361914738, '差し': 0.4638070701212497, '追込': 0.45105278464337634}",0.051840811616226494,0.03329933361914738,0.4638070701212497,0.45105278464337634
ブラウンラチェット,2,3,54.0,-4.0,76.89,71.65,0.0,16.89,42.01,30.59,54.68,race_history,51.18,72.1,51.18,1500.0,50.0,75.0,45.99,丸山,50.0,60.0,50.0,28.04,先行,先行,"{'逃げ': 0.1689448229846517, '先行': 0.42014374097062474, '差し': 0.30588947466659006, '追込': 0.10502196137813348}",0.169,0.42,0.306,0.105,16.89,42.01,30.59,10.5,100.0,0.376,0.416,0.456,0.376,0.416,0.456,-2.96,0.416,0.0738,8,"['3-3-5-4', '1-1-1-1', '6-10-11-15', '10-10-11-11', '17-17', '11-12', '3-3', '3-3-3-2']","[16, 18, 18, 18, 18, 18, 11, 11]","[0.1875, 0.0556, 0.3333, 0.5556, 0.9444, 0.6111, 0.2727, 0.2727]","[0.1875, 0.0556, 0.5556, 0.5556, 0.9444, 0.6667, 0.2727, 0.2727]","[0.3125, 0.0556, 0.6111, 0.6111, 0.9444, 0.6667, 0.2727, 0.2727]",[],64.96,45.56,43.14,88.13,30.99,39.94,55.67,35.38,50.84,49.52,0.635,0.591,0.261,0.555,100.0,55.52,46.01,50.98,34.6,0.0,26.11,63.51,57.47,48.35,54.36,52.36,65.0,先行,先行,"{'逃げ': 0.1688244751896634, '先行': 0.4198444517002543, '差し': 0.3062018596483973, '追込': 0.105129213461685}",0.1688244751896634,0.4198444517002543,0.3062018596483973,0.105129213461685
ミアネーロ,2,4,55.0,-2.0,57.81,71.77,0.0,0.0,3.66,52.07,6.19,race_history,53.43,65.95,53.43,1500.0,50.0,75.0,49.86,大野,50.0,55.0,50.0,35.98,自在,自在,"{'逃げ': 0.0, '先行': 0.03659642047413568, '差し': 0.5206505785746876, '追込': 0.4427530009511768}",0.0,0.037,0.521,0.443,0.0,3.66,52.07,44.28,55.0,0.738,0.746,0.724,0.738,0.746,0.724,2.09,0.736,0.0139,10,"['13-13-13-13', '11-11-8-7', '8-10-10', '14-12-11-12', '12-12-14', '10-10-11-10', '8-9-8-8', '7-7-9-10', '7-7-7-6', '8-8-9']","[15, 14, 14, 14, 16, 15, 13, 18, 12, 12]","[0.8667, 0.7857, 0.5714, 1.0, 0.75, 0.6667, 0.6154, 0.3889, 0.5833, 0.6667]","[0.8667, 0.7857, 0.7143, 0.8571, 0.75, 0.6667, 0.6923, 0.3889, 0.5833, 0.6667]","[0.8667, 0.5714, 0.7143, 0.7857, 0.875, 0.7333, 0.6154, 0.5, 0.5833, 0.75]",[],58.82,50.55,64.14,76.87,34.08,49.07,57.69,49.53,52.44,51.97,0.205,0.201,0.441,0.598,100.0,59.78,54.09,50.57,34.1,0.0,44.08,20.48,37.97,69.03,57.14,44.22,65.0,差し,差し,"{'逃げ': 0.0, '先行': 0.03653535775762993, '差し': 0.520683578596022, '追込': 0.44278106364634806}",0.0,0.03653535775762993,0.520683578596022,0.44278106364634806
エストゥペンダ,3,5,54.0,-4.0,58.31,83.26,50.53,4.16,0.47,51.97,50.0,neutral,67.15,60.41,67.15,1500.0,50.0,75.0,63.64,荻野極,50.0,55.0,50.0,73.17,自在,自在,"{'逃げ': 0.041596344474333934, '先行': 0.004660247498970176, '差し': 0.434024880932046, '追込': 0.5197185270946499}",0.042,0.005,0.434,0.52,4.16,0.47,43.4,51.97,55.0,0.867,0.787,0.719,0.867,0.787,0.719,5.6,0.791,0.0329,10,"['12-12', '8-9-7-7', '8-6-6', '13-12-10-11', '11-10', '8-8-7', '10-1-1', '12-11', '12-12-11', '5-4']","[16, 9, 8, 13, 11, 9, 18, 14, 16, 11]","[0.75, 0.8889, 1.0, 1.0, 1.0, 0.8889, 0.5556, 0.8571, 0.75, 0.4545]","[0.75, 1.0, 0.75, 0.9231, 0.9091, 0.8889, 0.0556, 0.7857, 0.75, 0.3636]","[0.75, 0.7778, 0.75, 0.7692, 0.9091, 0.7778, 0.0556, 0.7857, 0.6875, 0.3636]",[],59.63,72.38,88.43,63.09,81.18,91.75,71.71,60.66,62.22,64.76,0.088,0.14,0.918,0.727,100.0,72.7,69.03,40.562,32.4,0.0,91.79,8.75,40.39,84.81,71.46,52.51,65.0,差し,差し,"{'逃げ': 0.04152763395390237, '先行': 0.004652549514086151, '差し': 0.43405965254057577, '追込': 0.5197601639914357}",0.04152763395390237,0.004652549514086151,0.43405965254057577,0.5197601639914357
ヴァルキリーバース,3,6,55.5,-1.0,79.21,84.91,0.0,0.4,25.51,58.06,66.13,race_history,71.1,63.48,71.1,1500.0,50.0,75.0,64.87,ルメール,50.0,55.0,50.0,89.08,差し,差し,"{'逃げ': 0.003981298915991496, '先行': 0.25512296364937476, '差し': 0.5805600506937544, '追込': 0.16033568674087936}",0.004,0.255,0.581,0.16,0.4,25.51,58.06,16.03,27.14,0.557,0.446,0.43,0.557,0.446,0.43,4.3,0.478,0.017,5,"['5-5-4', '10-9-9', '8-2-2', '6-6-6-5', '7-10']","[16, 18, 9, 11, 13]","[0.3125, 0.5556, 0.8889, 0.5455, 0.5385]","[0.3125, 0.5, 0.2222, 0.5455, 0.7692]","[0.25, 0.5, 0.2222, 0.5455, 0.7692]",[],65.82,76.41,81.0,63.03,88.57,95.13,72.91,53.54,65.03,67.87,0.443,0.554,0.747,0.705,100.0,70.47,62.64,49.275,33.6,0.0,74.74,44.29,62.19,84.38,70.39,63.24,65.0,差し,差し,"{'逃げ': 0.003976188237821365, '先行': 0.25479546968608935, '差し': 0.5808206770649803, '追込': 0.1604076650111089}",0.003976188237821365,0.25479546968608935,0.5808206770649803,0.1604076650111089
セキトバイースト,4,7,56.0,0.0,98.15,70.44,0.0,13.86,73.25,10.65,50.0,neutral,63.28,69.65,63.28,1500.0,50.0,75.0,55.32,浜中,50.0,55.0,50.0,58.41,先行,先行,"{'逃げ': 0.13855547911911587, '先行': 0.7325396051606482, '差し': 0.10646908521738294, '追込': 0.022435830502852992}",0.139,0.733,0.106,0.022,13.86,73.25,10.65,2.24,23.66,0.276,0.211,0.191,0.276,0.211,0.191,-4.18,0.226,0.0127,10,"['3-3', '3-2-2-2', '4-4-3-3', '3-3-3', '6-2-3', '3-2', '13-10-6-7', '4-3-3-3', '2-2-2-2', '1-1-1-1']","[15, 14, 16, 16, 14, 17, 16, 14, 12, 15]","[0.2, 0.2143, 0.25, 0.1875, 0.4286, 0.1765, 0.8125, 0.2857, 0.1667, 0.0667]","[0.2, 0.1429, 0.25, 0.1875, 0.1429, 0.1176, 0.625, 0.2143, 0.1667, 0.0667]","[0.2, 0.1429, 0.1875, 0.1875, 0.2143, 0.1176, 0.375, 0.2143, 0.1667, 0.0667]",[],66.3,60.51,59.14,87.0,49.45,65.09,69.75,46.65,59.46,59.72,0.755,0.814,0.061,0.703,100.0,70.28,43.88,49.06,33.8,0.0,6.12,75.47,76.38,59.9,68.56,66.66,65.0,先行,先行,"{'逃げ': 0.13852450131882496, '先行': 0.7323758262488497, '差し': 0.10662994462961131, '追込': 0.022469727802714032}",0.13852450131882496,0.7323758262488497,0.10662994462961131,0.022469727802714032
ニシノティアモ,4,8,56.0,0.0,100.0,71.6,0.0,31.12,32.04,23.1,73.4,race_history,79.53,70.35,79.53,1500.0,50.0,75.0,65.11,津村,50.0,50.0,50.0,72.36,自在,自在,"{'逃げ': 0.3112217298945739, '先行': 0.3203934650282887, '差し': 0.23103196422234065, '追込': 0.1373528408547967}",0.311,0.32,0.231,0.137,31.12,32.04,23.1,13.74,100.0,0.301,0.305,0.311,0.301,0.305,0.311,1.8,0.306,0.0437,10,"['2-2', '10-12-10-9', '2-2-2-2', '9-9-10', '4-3-5-5', '4-2-2', '2-2-2', '2-3-3', '6-5-5', '3-3-5-4']","[18, 16, 16, 18, 16, 16, 12, 11, 13, 7]","[0.1111, 0.625, 0.125, 0.5, 0.25, 0.25, 0.1667, 0.1818, 0.4615, 0.4286]","[0.1111, 0.75, 0.125, 0.5, 0.1875, 0.125, 0.1667, 0.2727, 0.3846, 0.4286]","[0.1111, 0.625, 0.125, 0.5556, 0.3125, 0.125, 0.1667, 0.2727, 0.3846, 0.7143]",[],69.87,73.91,83.21,79.49,80.05,87.5,81.2,52.86,71.04,71.76,0.682,0.663,0.519,0.803,100.0,80.27,56.84,52.3,33.1,0.0,51.88,68.16,72.58,83.67,77.9,68.36,65.0,先行,先行,"{'逃げ': 0.31102296089091686, '先行': 0.32018883828245226, '差し': 0.23128495324653478, '追込': 0.13750324758009602}",0.31102296089091686,0.32018883828245226,0.23128495324653478,0.13750324758009602
テリオスララ,5,9,54.0,-4.0,100.0,62.77,0.0,43.51,53.59,2.9,50.0,neutral,57.26,63.75,57.26,1500.0,50.0,75.0,52.61,ゴンサルべ,50.0,55.0,50.0,42.04,先行,先行,"{'逃げ': 0.4351287331869856, '先行': 0.5359101351884034, '差し': 0.02896113162461104, '追込': 0.0}",0.435,0.536,0.029,0.0,43.51,53.59,2.9,0.0,21.02,0.205,0.219,0.221,0.205,0.219,0.221,-3.11,0.215,0.0131,9,"['1-1', '1-1-1', '5-5-7', '4-4-3-3', '5-7-7-8', '5-5', '1-1', '1-1-1-1', '3-3-2-2']","[13, 11, 18, 13, 16, 18, 6, 7, 8]","[0.0769, 0.0909, 0.2778, 0.3077, 0.3125, 0.2778, 0.1667, 0.1429, 0.375]","[0.0769, 0.0909, 0.2778, 0.3077, 0.4375, 0.2778, 0.1667, 0.1429, 0.375]","[0.0769, 0.0909, 0.3889, 0.2308, 0.4375, 0.2778, 0.1667, 0.1429, 0.25]",[],58.21,57.71,69.71,69.8,46.96,60.38,73.61,55.38,55.18,55.81,0.804,0.785,0.0,0.726,100.0,72.65,44.32,53.403,33.2,0.0,0.0,80.4,75.88,60.48,64.98,63.46,65.0,先行,先行,"{'逃げ': 0.4351068723909969, '先行': 0.5358832111513538, '差し': 0.029009916457649366, '追込': 0.0}",0.4351068723909969,0.5358832111513538,0.029009916457649366,0.0
ホールネス,5,10,55.0,-2.0,82.46,88.18,0.0,0.0,53.83,39.41,50.0,neutral,59.41,70.15,59.41,1500.0,50.0,75.0,53.92,三浦,50.0,55.0,50.0,37.47,先行,先行,"{'逃げ': 0.0, '先行': 0.538267823954882, '差し': 0.394115380551884, '追込': 0.06761679549323397}",0.0,0.538,0.394,0.068,0.0,53.83,39.41,6.76,18.96,0.402,0.416,0.428,0.402,0.416,0.428,0.47,0.415,0.0083,10,"['5-5', '7-7-8-6', '5-5-6-7', '5-5-5-5', '6-6-6-6', '8-9-9-10', '4-5-4-4', '8-8-9-9', '8-8-7-7', '9-10-9-9']","[15, 15, 16, 17, 13, 16, 10, 17, 13, 18]","[0.3333, 0.4667, 0.3125, 0.2941, 0.4615, 0.5, 0.4, 0.4706, 0.6154, 0.5]","[0.3333, 0.4667, 0.3125, 0.2941, 0.4615, 0.5625, 0.5, 0.4706, 0.6154, 0.5556]","[0.3333, 0.5333, 0.375, 0.2941, 0.4615, 0.5625, 0.4, 0.5294, 0.5385, 0.5]",[],64.68,52.72,60.21,85.9,49.04,50.99,59.87,33.93,56.7,55.71,0.628,0.628,0.209,0.598,100.0,59.8,44.31,49.895,34.4,0.0,20.88,62.85,61.47,61.9,59.29,54.34,65.0,先行,先行,"{'逃げ': 0.0, '先行': 0.5378370044869575, '差し': 0.39448311013054266, '追込': 0.0676798853824998}",0.0,0.5378370044869575,0.39448311013054266,0.0676798853824998
